srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
2943665,AJ,2,110018,233,233,228,A,ADLD,201010,29-01-2018,20-04-2018,06-03-2018,4148,08-03-2018,1.32E+01
2912458,AN,8,700064,233,0,131,A,ADLD,700039,19-06-2017,17-06-2017,27-02-2018,4508,09-03-2018,1.54E+01
2982809,AN,22,400104,233,233,131,A,ADLD,412114,27-05-2016,20-05-2016,15-03-2018,4581,19-03-2018,1.21E+01
2860101,AF,1,400059,233,233,131,A,ADLD,400072,24-02-2017,22-02-2017,10-02-2018,4581,19-03-2018,1.25E+01
3005038,C,2,110018,233,233,228,A,ADLD,201306,14-08-2017,14-11-2016,21-03-2018,4091,24-03-2018,1.38E+01
2978586,J,2,110018,233,233,131,A,ADLD,500056,25-10-2017,14-10-2017,14-03-2018,5138,19-03-2018,1.16E+01
3021630,C,9,411016,233,233,131,A,ADLD,411037,20-12-2017,20-12-2017,26-03-2018,4548,28-03-2018,1.28E+01
3042067,AJ,27,110034,233,233,228,A,ADLD,110018,01-07-2017,23-03-2016,31-03-2018,4388,02-04-2018,1.15E+01
3048317,C,2,110018,233,233,131,A,ADLD,110034,24-01-2018,24-01-2018,02-04-2018,4550,05-04-2018,1.09E+01
3069146,C,1,400059,233,233,131,A,ADLD,400058,12-11-2017,12-11-2017,09-04-2018,4545,11-04-2018,9.54E+00
2909502,AJ,6,160059,233,233,131,C,ADLD,141013,21-08-2017,21-08-2017,26-02-2018,4437,04-03-2018,1.27E+01
3049110,AN,21,110015,201,233,131,C,ADLD,122050,23-11-2017,23-09-2017,03-04-2018,4388,08-04-2018,1.32E+01
2918997,C,8,700064,233,233,131,B,ADLD,713212,14-12-2017,28-10-2017,27-02-2018,4500,03-03-2018,1.34E+01
2825559,AN,2,110018,233,233,131,B,ADLD,248002,09-01-2018,24-12-2017,31-01-2018,4147,06-02-2018,1.66E+01
2960253,AJ,8,700064,233,233,131,A,ADLD,700064,12-05-2017,12-05-2017,09-03-2018,4499,13-03-2018,1.28E+01
3006048,C,2,110018,233,233,228,A,ADLD,121001,14-10-2017,26-12-2016,22-03-2018,4550,25-03-2018,1.17E+01
3052201,AN,8,700064,233,233,131,A,ADLD,700006,01-06-2017,27-09-2016,03-04-2018,4508,07-04-2018,1.26E+01
2877237,C,10,226010,233,233,228,A,ADLD,226001,17-07-2017,27-12-2016,16-02-2018,4547,10-03-2018,1.36E+01
3038907,C,2,110018,233,233,131,B,ADLD,132103,25-11-2017,21-11-2017,30-03-2018,4094,03-04-2018,1.36E+01
2853562,AJ,3,560011,233,233,228,A,ADLD,560037,01-06-2017,12-05-2017,08-02-2018,4460,14-02-2018,1.42E+01
2856305,AF,9,411016,233,233,131,A,ADLD,411060,20-02-2017,17-02-2017,09-02-2018,4581,12-02-2018,1.35E+01
2854634,C,5,380009,233,233,228,B,ADLD,384002,10-08-2017,06-08-2017,09-02-2018,4546,14-02-2018,1.35E+01
2911746,AN,21,110015,233,233,131,C,ADLD,141001,01-03-2017,23-02-2017,26-02-2018,4580,28-02-2018,1.48E+01
2943697,AN,21,110015,233,233,131,A,ADLD,110091,16-08-2017,14-08-2017,06-03-2018,4580,09-03-2018,1.15E+01
2960302,AN,21,110015,233,245,131,A,ADLD,110030,01-08-2017,29-07-2017,09-03-2018,4580,01-04-2018,1.15E+01
2867337,AN,7,500004,233,233,131,A,ADLD,500072,23-07-2017,20-07-2017,13-02-2018,4403,18-02-2018,1.43E+01
2959756,AN,21,110015,233,233,228,A,ADLD,110095,01-11-2017,06-09-2017,09-03-2018,4580,15-03-2018,1.23E+01
2953803,C,2,110018,233,0,131,B,ADLD,125004,16-02-2018,25-02-2017,08-03-2018,4550,17-03-2018,1.38E+01
2884052,AJ,12,302006,233,233,228,B,ADLD,334001,01-08-2017,25-07-2017,18-02-2018,4407,20-02-2018,1.39E+01
2838580,C,17,800001,233,233,131,C,ADLD,834001,04-11-2017,04-11-2017,04-02-2018,4409,27-02-2018,1.48E+01
2930404,AJ,3,560011,233,233,228,A,ADLD,560024,26-08-2017,25-05-2017,02-03-2018,4460,10-03-2018,1.38E+01
2906115,AA,2,110018,308,233,228,A,ADLD,122003,08-07-2017,25-03-2017,25-02-2018,4150,07-03-2018,1.29E+01
2872277,AN,21,110015,233,233,131,A,ADLD,201013,25-06-2017,19-06-2017,15-02-2018,4580,13-03-2018,1.11E+01
2981968,C,2,110018,233,233,131,A,ADLD,201306,21-03-2017,07-03-2017,15-03-2018,4091,19-03-2018,1.36E+01
2956561,AM,1,400059,233,233,131,B,ADLD,452010,21-10-2017,19-10-2017,08-03-2018,4018,16-03-2018,1.64E+01
3009808,AN,7,500004,233,233,131,A,ADLD,500032,23-05-2017,05-05-2017,23-03-2018,4403,02-04-2018,1.29E+01
3032328,C,2,110018,233,233,131,A,ADLD,201304,24-02-2018,20-02-2018,28-03-2018,4550,31-03-2018,1.22E+01
2983866,AB,1,400059,233,233,228,A,ADLD,121003,24-02-2018,24-10-2017,15-03-2018,4390,19-03-2018,1.21E+01
3040932,AN,22,400104,233,233,131,C,ADLD,473551,22-07-2017,20-07-2017,31-03-2018,4581,12-04-2018,1.20E+01
3069064,C,4,600024,233,233,131,A,ADLD,600028,28-04-2017,26-04-2017,09-04-2018,4483,18-04-2018,1.21E+01
2867979,AN,22,400104,233,245,131,B,ADLD,362001,08-05-2017,09-03-2018,14-02-2018,4581,01-03-2018,1.21E+01
3046893,AJ,25,560037,308,245,131,A,ADLD,560086,29-04-2017,29-04-2017,02-04-2018,4460,06-04-2018,1.02E+01
3030888,AJ,27,110034,233,245,131,A,ADLD,110009,22-08-2016,19-08-2016,28-03-2018,4388,03-04-2018,1.15E+01
2824824,AN,21,110015,233,233,131,C,ADLD,141013,21-08-2017,19-08-2017,31-01-2018,4673,07-02-2018,1.31E+01
3049429,AM,1,400059,233,233,131,A,ADLD,421001,21-10-2017,19-10-2017,03-04-2018,4018,07-04-2018,1.29E+01
2923143,AN,17,800001,233,233,131,C,ADLD,834009,15-05-2017,13-05-2017,28-02-2018,4410,06-03-2018,1.39E+01
2945631,C,8,700064,233,233,131,A,ADLD,700029,23-01-2018,20-01-2018,06-03-2018,4508,08-03-2018,1.25E+01
2930884,J,2,110018,201,233,131,0,ADLD,333515,13-02-2018,30-01-2018,02-03-2018,4154,11-03-2018,1.38E+01
3055922,AN,21,110015,233,233,131,A,ADLD,110075,28-01-2018,04-01-2018,05-04-2018,4580,07-04-2018,9.65E+00
2938857,AM,3,560011,233,233,131,B,ADLD,530018,21-02-2018,21-02-2018,04-03-2018,4462,01-04-2018,1.16E+01
2846774,C,4,600024,233,233,131,A,ADLD,600042,06-10-2017,06-10-2017,06-02-2018,4483,15-02-2018,1.63E+01
2885141,AN,21,110015,233,233,131,B,ADLD,132103,07-04-2016,04-04-2016,19-02-2018,4580,20-02-2018,1.52E+01
2925063,AN,22,400104,233,233,131,C,ADLD,474011,15-03-2017,03-03-2017,28-02-2018,4581,06-03-2018,1.26E+01
3013006,C,1,400059,308,233,131,A,ADLD,421301,04-04-2016,12-09-2016,24-03-2018,4545,31-03-2018,1.13E+01
2856090,AN,22,400104,233,233,131,A,ADLD,411040,14-11-2017,28-09-2017,09-02-2018,4581,20-02-2018,1.34E+01
3007514,AJ,27,110034,233,233,131,B,ADLD,313001,09-02-2018,07-02-2018,22-03-2018,4388,26-03-2018,1.21E+01
2889149,AA,8,700064,233,233,228,A,ADLD,700073,10-08-2017,31-03-2017,20-02-2018,4506,05-03-2018,1.33E+01
2875961,AJ,2,110018,233,233,228,B,ADLD,131001,31-01-2018,13-12-2017,16-02-2018,4388,17-02-2018,1.37E+01
2867223,AN,3,560011,233,233,131,C,ADLD,590008,18-01-2018,23-02-2017,13-02-2018,4467,17-02-2018,1.53E+01
2873608,AE,2,110018,233,233,131,A,ADLD,110059,22-09-2017,22-09-2017,15-02-2018,4093,24-02-2018,1.49E+01
2925348,AJ,3,560011,233,233,228,A,ADLD,560066,20-05-2017,19-11-2016,28-02-2018,4460,05-03-2018,1.45E+01
2945022,C,6,160059,233,233,131,B,ADLD,134109,15-08-2017,12-08-2017,06-03-2018,4549,08-03-2018,1.27E+01
2957934,AJ,3,560011,233,233,228,A,ADLD,560048,13-11-2017,15-06-2016,09-03-2018,4460,22-03-2018,1.29E+01
2906967,C,2,110018,233,233,228,A,ADLD,122505,19-01-2018,12-12-2017,25-02-2018,4094,16-03-2018,1.40E+01
3003310,AN,26,560066,308,233,228,A,ADLD,560065,21-02-2018,18-01-2017,21-03-2018,5001,23-03-2018,1.03E+01
2993274,AJ,23,400001,233,233,131,A,ADLD,410501,15-06-2017,15-06-2017,17-03-2018,4398,23-03-2018,1.46E+01
2938560,AN,3,560011,233,233,131,A,ADLD,560064,31-01-2018,31-01-2018,04-03-2018,5001,07-03-2018,1.02E+01
3017886,AD,2,110018,233,233,228,A,ADLD,201304,18-01-2018,23-06-2017,25-03-2018,4148,30-03-2018,1.42E+01
3030324,S,24,110092,233,233,131,C,ADLD,756114,25-12-2017,01-09-2017,28-03-2018,4150,31-03-2018,1.41E+01
3039059,G,1,400059,233,233,131,A,ADLD,380001,13-04-2017,13-04-2017,30-03-2018,4011,02-04-2018,1.34E+01
3057892,AJ,23,400001,233,233,228,A,ADLD,380052,25-01-2018,06-01-2018,05-04-2018,4398,07-04-2018,1.08E+01
3078950,AN,22,400104,233,233,131,B,ADLD,410210,15-07-2017,13-07-2017,12-04-2018,4581,19-04-2018,1.03E+01
3036848,AN,26,560066,233,245,228,A,ADLD,560034,14-02-2018,10-02-2017,29-03-2018,5001,15-04-2018,1.01E+01
2905505,C,2,110018,308,233,228,A,ADLD,122002,01-02-2018,15-05-2017,24-02-2018,4094,06-03-2018,1.32E+01
2944195,AN,21,110015,233,233,131,A,ADLD,110017,04-05-2017,03-05-2017,06-03-2018,4580,12-03-2018,1.15E+01
2974110,C,2,110018,233,233,228,A,ADLD,110094,24-02-2018,21-01-2017,13-03-2018,4091,16-03-2018,1.55E+01
3020907,AJ,27,110034,233,233,131,A,ADLD,110052,10-01-2018,26-02-2017,26-03-2018,4388,02-04-2018,1.13E+01
2845157,AJ,9,411016,233,233,131,A,ADLD,411018,11-03-2017,11-03-2017,06-02-2018,4021,12-02-2018,1.59E+01
2828126,AN,22,400104,0,233,131,0,ADLD,476337,26-05-2017,23-05-2017,01-02-2018,4581,06-02-2018,1.65E+01
3053861,AN,7,500004,233,233,131,A,ADLD,500081,23-10-2017,15-10-2017,04-04-2018,4403,13-04-2018,1.13E+01
2878982,AN,22,400104,233,233,131,B,ADLD,393001,21-04-2017,26-10-2016,16-02-2018,4581,19-02-2018,1.36E+01
3053815,AN,26,560066,233,233,131,B,ADLD,636006,24-04-2017,21-04-2017,04-04-2018,5001,10-04-2018,9.01E+00
3083830,AN,6,160059,233,233,131,B,ADLD,160002,16-12-2017,14-12-2017,14-04-2018,4441,22-04-2018,1.04E+01
2934487,AN,21,110015,233,233,131,C,ADLD,332001,18-09-2017,09-09-2017,03-03-2018,4580,11-03-2018,1.18E+01
2930486,AN,7,500004,233,233,131,A,ADLD,500045,08-07-2017,26-06-2017,02-03-2018,4403,13-03-2018,1.29E+01
2957237,AN,21,110015,233,233,228,A,ADLD,122001,11-02-2018,09-02-2018,08-03-2018,4580,09-03-2018,1.21E+01
2940616,C,12,302006,233,233,228,A,ADLD,302028,08-12-2017,03-04-2018,05-03-2018,4453,19-03-2018,1.29E+01
3009311,C,6,160059,233,233,228,B,ADLD,160103,27-09-2017,22-01-2017,22-03-2018,4549,10-04-2018,1.06E+01
2820780,AJ,3,560011,233,233,131,A,ADLD,560005,12-06-2017,12-06-2017,30-01-2018,4460,03-02-2018,1.48E+01
2854616,AN,22,400104,233,233,228,A,ADLD,421503,19-08-2017,16-08-2017,09-02-2018,4581,12-02-2018,1.34E+01
2883186,AN,17,800001,233,233,131,B,ADLD,846004,21-08-2017,14-06-2017,18-02-2018,4538,21-02-2018,1.63E+01
2896674,AJ,1,400059,233,233,131,A,ADLD,400095,04-06-2017,02-06-2017,22-02-2018,4398,02-03-2018,1.33E+01
2905997,AD,4,600024,233,233,228,A,ADLD,600101,21-01-2018,30-10-2016,24-02-2018,4488,28-02-2018,1.42E+01
2939308,AN,3,560011,233,233,131,B,ADLD,580029,10-01-2018,09-01-2018,04-03-2018,4467,13-03-2018,1.25E+01
2971718,AI,8,700064,233,233,131,A,ADLD,700090,11-12-2017,11-12-2017,12-03-2018,4499,14-03-2018,1.27E+01
2931086,C,7,500004,233,233,131,A,ADLD,500032,15-03-2017,30-01-2016,02-03-2018,4477,14-03-2018,1.29E+01
2962484,AN,21,110015,233,233,131,B,ADLD,134109,28-01-2018,13-01-2018,10-03-2018,4580,17-03-2018,1.11E+01
2981699,AD,2,110018,233,233,228,A,ADLD,122016,04-07-2017,25-05-2017,15-03-2018,4148,22-03-2018,1.32E+01
2999733,C,12,302006,233,233,228,B,ADLD,342005,03-11-2017,06-02-2018,20-03-2018,4407,22-03-2018,1.31E+01
3009350,AA,2,110018,233,233,228,A,ADLD,121003,11-10-2017,25-04-2018,22-03-2018,5138,29-03-2018,8.48E+00
3037977,AN,26,560066,308,233,131,A,ADLD,560076,11-05-2017,11-05-2017,30-03-2018,5001,03-04-2018,9.48E+00
3001564,AD,8,700064,233,233,228,A,ADLD,700068,17-11-2017,12-07-2017,20-03-2018,4510,22-03-2018,1.35E+01
3032370,AD,1,400059,233,233,228,A,ADLD,400002,07-02-2018,11-12-2016,28-03-2018,4011,31-03-2018,1.43E+01
3063446,AN,7,500004,233,233,228,A,ADLD,500032,19-03-2018,11-03-2017,07-04-2018,4403,09-04-2018,1.13E+01
3062623,C,2,110018,233,233,228,A,ADLD,110092,29-10-2017,28-09-2017,06-04-2018,4091,10-04-2018,1.30E+01
3053133,C,7,500004,233,233,131,A,ADLD,500026,15-12-2017,11-12-2017,04-04-2018,4477,15-04-2018,1.10E+01
3085273,AN,26,560066,233,233,131,A,ADLD,560041,08-09-2017,01-04-2017,14-04-2018,5001,17-04-2018,7.75E+00
3085273,J,26,560066,233,233,131,A,ADLD,560041,08-09-2017,27-08-2017,14-04-2018,5001,17-04-2018,7.73E+00
3035714,AJ,25,560037,233,245,131,A,ADLD,560076,29-11-2016,28-11-2016,29-03-2018,4460,04-04-2018,1.29E+01
2971164,S,3,560011,233,233,131,A,ADLD,560098,18-02-2018,18-08-2017,12-03-2018,4400,16-03-2018,1.29E+01
3041275,AN,7,500004,233,233,131,A,ADLD,500013,25-01-2017,16-01-2018,31-03-2018,4403,04-04-2018,1.16E+01
3056012,AN,21,110015,233,233,131,B,ADLD,134003,23-06-2017,21-06-2017,05-04-2018,4580,10-04-2018,9.96E+00
2953702,AN,17,800001,233,233,131,A,ADLD,800001,29-07-2017,27-07-2017,08-03-2018,4538,10-03-2018,1.28E+01
2928785,C,9,411016,233,233,131,A,ADLD,411033,05-01-2018,05-01-2018,01-03-2018,4022,05-03-2018,1.42E+01
2873069,AN,2,110018,233,245,131,A,ADLD,110027,05-07-2017,14-06-2017,15-02-2018,4147,21-02-2018,1.46E+01
2843204,AN,21,110015,233,233,131,A,ADLD,302015,05-08-2017,02-08-2017,06-02-2018,4580,14-02-2018,1.23E+01
3075521,AN,26,560066,233,233,131,A,ADLD,560083,31-05-2017,29-05-2017,11-04-2018,5001,12-04-2018,9.83E+00
2970302,AJ,25,560037,233,245,131,A,ADLD,560032,11-05-2017,11-05-2017,11-03-2018,4460,15-03-2018,1.36E+01
2957210,AJ,25,560037,233,233,131,A,ADLD,600042,12-11-2017,11-11-2017,08-03-2018,4460,19-03-2018,1.27E+01
2940628,AN,21,110015,233,233,131,B,ADLD,132103,01-09-2016,31-08-2016,05-03-2018,4580,14-03-2018,1.18E+01
2988496,AN,21,110015,233,233,131,A,ADLD,121008,17-02-2018,03-02-2018,16-03-2018,4580,19-03-2018,1.10E+01
3066126,AJ,27,110034,233,233,228,B,ADLD,243001,22-03-2018,21-03-2018,08-04-2018,4388,11-04-2018,1.26E+01
2827317,AN,17,800001,233,233,131,B,ADLD,805103,09-05-2017,06-05-2017,01-02-2018,4538,06-02-2018,1.65E+01
2834234,C,4,600024,233,233,131,A,ADLD,600096,22-02-2017,11-02-2017,03-02-2018,4483,09-02-2018,1.53E+01
2870172,H,1,400059,233,233,131,A,ADLD,560039,27-01-2018,14-01-2018,14-02-2018,4011,20-02-2018,1.58E+01
2910244,AJ,3,560011,233,233,131,A,ADLD,560022,07-05-2017,02-05-2017,26-02-2018,4460,03-03-2018,1.33E+01
2851602,C,7,500004,233,233,228,B,ADLD,530045,20-05-2017,04-06-2016,08-02-2018,4477,27-02-2018,1.53E+01
2934787,F,1,400059,233,233,131,B,ADLD,364001,30-07-2017,25-07-2017,03-03-2018,4011,07-03-2018,1.44E+01
2943650,AN,22,400104,233,233,131,A,ADLD,400012,13-07-2017,04-07-2017,06-03-2018,4581,14-03-2018,1.19E+01
2979895,AJ,23,400001,233,233,131,A,ADLD,400033,19-05-2017,19-05-2017,14-03-2018,4398,16-03-2018,1.26E+01
2943405,AM,2,110018,233,233,131,B,ADLD,211003,27-12-2017,15-12-2017,05-03-2018,4092,12-03-2018,1.37E+01
2971500,AN,26,560066,233,233,131,A,ADLD,600078,15-11-2017,24-04-2018,12-03-2018,5001,16-03-2018,1.01E+01
2974268,AD,1,400059,233,233,131,A,ADLD,421306,22-07-2016,15-06-2016,13-03-2018,4011,20-03-2018,1.67E+01
3012249,C,2,110018,308,233,131,A,ADLD,110065,17-08-2017,15-08-2017,23-03-2018,4550,27-03-2018,1.15E+01
3006755,J,2,110018,233,233,228,C,ADLD,141007,21-02-2018,09-02-2018,22-03-2018,5138,27-03-2018,9.55E+00
2959779,AB,1,400059,233,233,228,A,ADLD,110092,27-01-2018,26-01-2018,09-03-2018,4390,26-03-2018,1.18E+01
3038170,AI,23,400001,233,233,131,C,ADLD,388450,07-02-2018,07-02-2018,30-03-2018,4398,06-04-2018,1.24E+01
3088867,AJ,27,110034,233,233,228,A,ADLD,110029,01-04-2018,21-12-2017,16-04-2018,4388,18-04-2018,1.15E+01
2859863,C,2,110018,233,245,131,A,ADLD,110092,02-11-2017,05-12-2015,10-02-2018,4091,22-02-2018,1.55E+01
3001396,AJ,23,400001,233,245,131,B,ADLD,390013,02-10-2017,29-09-2017,20-03-2018,4398,28-03-2018,1.23E+01
2875874,AN,22,400104,233,233,131,B,ADLD,403508,13-12-2017,20-06-2017,16-02-2018,4581,24-02-2018,1.43E+01
3047565,AN,22,400104,233,233,228,B,ADLD,390004,15-02-2018,22-01-2018,02-04-2018,4581,04-04-2018,1.01E+01
2820630,AN,22,400104,233,233,131,B,ADLD,413002,26-09-2017,27-06-2017,30-01-2018,4581,08-02-2018,1.60E+01
2912500,AN,22,400104,233,233,131,C,ADLD,391110,14-06-2017,09-06-2017,27-02-2018,4581,02-03-2018,1.25E+01
2971213,AN,21,110015,233,233,131,A,ADLD,110008,29-07-2017,27-07-2017,12-03-2018,4580,16-03-2018,1.24E+01
3014633,C,9,411016,233,233,131,A,ADLD,411038,22-11-2017,17-11-2017,24-03-2018,4548,27-03-2018,1.19E+01
2951422,C,9,411016,233,233,131,B,ADLD,442401,12-11-2017,22-09-2017,07-03-2018,4548,12-03-2018,1.11E+01
2934451,AJ,6,160059,201,233,131,D,ADLD,132041,29-05-2017,27-05-2017,03-03-2018,4437,03-04-2018,1.17E+01
2934451,AJ,6,160059,201,233,131,D,ADLD,132041,29-05-2017,24-05-2017,03-03-2018,4437,03-04-2018,1.17E+01
3023059,AI,6,160059,233,233,131,C,ADLD,141001,15-12-2017,15-12-2017,26-03-2018,4437,05-04-2018,1.11E+01
2858522,AJ,7,500004,233,233,228,B,ADLD,505209,16-01-2018,10-01-2018,10-02-2018,4474,12-02-2018,1.48E+01
2870729,C,9,411016,233,233,131,B,ADLD,410507,13-08-2017,13-08-2017,14-02-2018,4022,27-02-2018,1.67E+01
2976688,C,3,560011,233,233,131,C,ADLD,571405,15-09-2017,19-10-2016,13-03-2018,4461,22-03-2018,1.29E+01
2981253,AD,2,110018,308,233,228,A,ADLD,122001,28-01-2018,13-02-2017,14-03-2018,4148,23-03-2018,1.23E+01
2820378,AI,6,160059,233,233,131,C,ADLD,141008,13-12-2017,13-12-2017,30-01-2018,4437,07-02-2018,1.42E+01
2861167,AJ,1,400059,233,233,131,A,ADLD,400604,03-05-2017,02-05-2017,11-02-2018,4398,14-02-2018,1.43E+01
2846849,AM,5,380009,233,233,131,A,ADLD,382405,27-02-2017,25-02-2017,06-02-2018,4034,09-02-2018,1.59E+01
2851358,AN,22,400104,233,233,131,A,ADLD,411008,21-10-2017,14-10-2017,08-02-2018,4581,13-02-2018,1.45E+01
2877420,AN,7,500004,233,233,131,A,ADLD,500001,29-09-2017,28-11-2016,16-02-2018,4403,20-02-2018,1.56E+01
2882355,AN,21,110015,233,233,131,B,ADLD,248001,27-07-2017,24-07-2017,17-02-2018,4580,19-02-2018,1.31E+01
2882355,AN,21,110015,233,233,131,B,ADLD,248001,27-07-2017,24-07-2017,17-02-2018,4580,19-02-2018,1.31E+01
2861832,AA,1,400059,233,233,131,A,ADLD,400066,09-06-2017,05-06-2017,12-02-2018,4012,19-02-2018,1.79E+01
2926584,C,3,560011,233,233,228,A,ADLD,560066,27-05-2017,23-05-2017,28-02-2018,4469,04-03-2018,1.42E+01
2823751,AN,17,800001,233,233,131,B,ADLD,805103,20-10-2017,18-10-2017,31-01-2018,4538,16-02-2018,1.48E+01
2972070,AN,22,400104,233,233,131,B,ADLD,431001,28-06-2017,24-06-2017,12-03-2018,4581,15-03-2018,1.19E+01
3010776,AN,21,110015,233,233,131,A,ADLD,122015,06-07-2017,03-07-2017,23-03-2018,4580,26-03-2018,1.22E+01
2961709,AJ,10,226010,233,233,131,0,ADLD,0,30-07-2017,03-09-2015,09-03-2018,4444,14-03-2018,1.24E+01
2961709,AK,10,226010,233,233,131,0,ADLD,0,30-07-2017,05-11-2015,09-03-2018,4444,14-03-2018,1.14E+01
3003876,AA,24,110092,233,233,228,A,ADLD,400078,25-05-2017,22-03-2017,21-03-2018,4150,04-04-2018,1.38E+01
3085331,AJ,27,110034,233,233,228,A,ADLD,110018,23-03-2018,15-03-2018,14-04-2018,4388,22-04-2018,1.12E+01
2825457,AN,21,110015,233,233,228,A,ADLD,122002,13-10-2017,28-01-2017,31-01-2018,4580,03-02-2018,1.35E+01
2899959,AN,22,400104,233,233,131,B,ADLD,360007,10-02-2017,08-02-2017,23-02-2018,4581,27-02-2018,1.32E+01
2969996,AN,21,110015,233,233,131,A,ADLD,110067,15-12-2017,04-12-2017,11-03-2018,4580,13-03-2018,1.24E+01
2835946,C,12,302006,233,233,131,A,ADLD,302015,16-12-2017,16-12-2017,03-02-2018,4453,06-02-2018,1.39E+01
3058938,C,1,400059,233,233,228,B,ADLD,482001,15-07-2017,28-06-2017,05-04-2018,4545,09-04-2018,1.07E+01
2957496,AI,23,400001,233,233,131,B,ADLD,394107,10-01-2018,10-01-2018,08-03-2018,4398,15-03-2018,1.34E+01
2980061,AN,26,560066,233,233,131,A,ADLD,600093,22-04-2017,21-04-2017,14-03-2018,5001,17-03-2018,1.04E+01
2994328,C,8,700064,233,233,131,C,ADLD,786125,21-11-2017,21-11-2017,18-03-2018,4511,22-03-2018,1.27E+01
3063238,AJ,27,110034,233,233,131,B,ADLD,342001,11-09-2017,04-09-2017,07-04-2018,4388,10-04-2018,1.11E+01
2898706,AN,21,110015,233,233,131,C,ADLD,344001,26-07-2017,14-07-2017,22-02-2018,4580,24-02-2018,1.32E+01
2904187,AN,21,110015,233,233,131,C,ADLD,141001,25-03-2017,22-03-2017,24-02-2018,4580,27-02-2018,1.28E+01
2940125,AA,3,560011,233,233,131,A,ADLD,560071,23-06-2017,11-06-2017,05-03-2018,4400,13-03-2018,1.30E+01
3015648,AN,8,700064,233,233,131,A,ADLD,700007,26-02-2018,23-02-2018,24-03-2018,4508,31-03-2018,1.22E+01
2887547,C,7,500004,233,233,131,A,ADLD,500072,11-12-2017,11-12-2017,19-02-2018,4477,22-02-2018,1.39E+01
2850565,AF,3,560011,233,233,131,A,ADLD,560035,15-02-2017,11-02-2017,07-02-2018,4467,15-02-2018,1.43E+01
2843563,AN,2,110018,233,233,131,B,ADLD,248001,08-01-2018,24-02-2018,06-02-2018,4147,14-02-2018,1.48E+01
2840684,AC,1,400059,233,233,131,A,ADLD,400101,16-02-2017,12-02-2017,05-02-2018,4011,15-02-2018,1.60E+01
2876658,AN,21,110015,233,233,131,B,ADLD,124001,08-01-2018,30-08-2017,16-02-2018,4580,20-02-2018,1.29E+01
2839017,C,8,700064,201,233,131,0,ADLD,744103,31-12-2016,24-12-2016,04-02-2018,4500,10-02-2018,1.62E+01
2907381,Y,8,700064,233,233,131,A,ADLD,700039,18-09-2017,29-08-2017,26-02-2018,4508,27-02-2018,1.31E+01
2845047,AI,8,700064,233,233,131,B,ADLD,734005,23-01-2018,23-01-2018,06-02-2018,4499,17-02-2018,1.41E+01
2881055,C,4,600024,233,233,131,A,ADLD,600100,12-03-2017,12-03-2017,17-02-2018,4483,25-02-2018,1.41E+01
2940791,AN,21,110015,233,233,131,B,ADLD,202001,11-07-2017,19-10-2016,05-03-2018,4580,09-03-2018,1.40E+01
2923130,C,2,110018,308,233,228,A,ADLD,122017,08-01-2018,03-03-2016,28-02-2018,4094,06-03-2018,1.35E+01
2855880,AM,2,110018,233,233,131,A,ADLD,110053,12-03-2017,12-03-2017,09-02-2018,4092,09-03-2018,1.62E+01
2895677,U,2,110018,233,233,131,B,ADLD,520001,07-12-2017,07-12-2017,22-02-2018,4095,05-03-2018,1.48E+01
2939969,C,2,110018,233,233,228,A,ADLD,201001,04-08-2017,17-07-2017,05-03-2018,4550,07-03-2018,1.38E+01
2931381,AN,21,110015,233,233,131,B,ADLD,180011,31-01-2018,29-01-2018,03-03-2018,4580,07-03-2018,1.13E+01
2958942,AN,22,400104,233,233,131,A,ADLD,380007,13-07-2017,04-05-2017,09-03-2018,4581,17-03-2018,1.39E+01
2958942,AN,22,400104,233,233,131,A,ADLD,380007,13-07-2017,16-03-2017,09-03-2018,4581,17-03-2018,1.18E+01
2940651,AN,21,110015,201,233,131,0,ADLD,201102,23-04-2017,04-04-2017,05-03-2018,4580,14-03-2018,1.20E+01
2895715,C,1,400059,233,233,131,A,ADLD,421302,17-08-2017,06-08-2017,22-02-2018,4545,19-03-2018,1.26E+01
2976007,C,8,700064,233,233,228,A,ADLD,700001,05-02-2018,05-02-2018,13-03-2018,4511,18-03-2018,1.23E+01
3041714,AN,21,110015,233,233,131,A,ADLD,110046,27-07-2017,26-07-2017,31-03-2018,4580,03-04-2018,1.04E+01
3022224,AI,17,800001,233,233,131,C,ADLD,831003,04-10-2017,03-10-2017,26-03-2018,4370,28-03-2018,1.33E+01
3044246,AN,22,400104,233,233,131,B,ADLD,462022,10-01-2018,29-12-2017,01-04-2018,4581,05-04-2018,1.06E+01
3056191,AM,2,110018,233,233,131,A,ADLD,110035,19-12-2017,19-12-2017,05-04-2018,4092,10-04-2018,1.20E+01
3043041,AJ,27,110034,308,233,131,A,ADLD,110088,14-07-2017,13-07-2017,31-03-2018,4388,04-04-2018,1.13E+01
2988886,AN,8,700064,233,0,228,A,ADLD,700001,28-12-2017,22-12-2017,16-03-2018,4508,19-03-2018,1.47E+01
2967734,AJ,3,560011,233,245,131,A,ADLD,560041,25-03-2017,25-03-2017,10-03-2018,4460,13-03-2018,1.36E+01
